Restaurant ID,Restaurant Name,Country Code,City,Longitude,Latitude,Average Cost for two,Price range,Aggregate rating,Votes
18198467,Dessert in Desert,1,New Delhi,77.2066978,28.6819638,450,1,3.4,38
311903,Domino's Pizza,1,New Delhi,77.1953759,28.67940137,700,2,3.4,36
18458665,Filmy Cafe & Bar,1,New Delhi,77.2012178,28.6834998,1200,3,2.9,4
6651,Firenze,1,New Delhi,77.2048445,28.6839604,500,2,2.8,25
311076,Giani,1,New Delhi,77.19552509,28.68010437,400,1,3.4,41
9001,Gullu's,1,New Delhi,77.207839,28.6770968,550,2,3.1,69
8995,Manwhar,1,New Delhi,77.1982887,28.6819382,650,2,3.2,69
18489508,Midnight Hunger Hub,1,New Delhi,0,0,800,2,3.3,6
7689,Mini Shop,1,New Delhi,77.2064283,28.6824755,150,1,3.3,49
307959,Nine 75 Lounge & Bar,1,New Delhi,77.20048,28.6826214,800,2,3.2,145
18222571,Pradhan Ji Multi Cuisine Restaurant,1,New Delhi,77.2073715,28.6808616,650,2,3.3,41
310202,Punjabi Chaap Corner,1,New Delhi,77.2050808,28.6821675,400,1,2.9,15
301470,Sagar Ratna,1,New Delhi,77.1986842,28.6816581,600,2,2.7,109
5433,Shiva Coffee & South Indian Fast Food,1,New Delhi,77.199757,28.6823852,300,1,2.7,41
18349733,The Ice Cafe,1,New Delhi,77.20695868,28.6815983,400,1,3.2,28
18421019,Tikka Junction,1,New Delhi,77.1890553,28.6780077,750,2,3.4,21
18317510,Trending Eats,1,New Delhi,77.2084945,28.6798964,800,2,3.4,21
303104,Twenty Four Seven,1,New Delhi,77.2080453,28.6786891,300,1,3.3,53
8991,Vikrant Cafe,1,New Delhi,77.1999533,28.6799319,550,2,3.3,145
6662,Vishal Restaurant,1,New Delhi,77.2029247,28.675602,600,2,3.1,24
18365889,Badri Prasad Ramesh Kumar Caterers,1,New Delhi,77.2034689,28.6826461,200,1,3.5,12
18245268,Bistro,1,New Delhi,77.2075063,28.6806976,150,1,3.9,55
309856,Chaudhary Sweets Corner,1,New Delhi,77.1963486,28.6772166,300,1,3.8,36
309604,Chowringhee,1,New Delhi,77.20744444,28.68100278,250,1,3.6,108
18332062,Cones & Curries,1,New Delhi,77.208375,28.680111,250,1,3.7,151
6658,Darvesh Corner,1,New Delhi,77.201128,28.6787442,550,2,3.6,91
9644,Deez Biryani & Kebabs,1,New Delhi,77.2012178,28.6834998,650,2,3.7,393
18349974,Frozen Pan,1,New Delhi,77.20738649,28.6809212,250,1,3.9,72
2267,Giani's,1,New Delhi,77.2082938,28.67999,400,1,3.8,167
18377630,Havmor Ice Cream,1,New Delhi,77.2083148,28.679521,200,1,3.7,20
18289256,Keventers,1,New Delhi,77.2062459,28.6826835,250,1,3.5,61
300849,Manohar Bikkaneri,1,New Delhi,77.2027451,28.6763014,200,1,3.8,83
6675,Manohar Bikkaneri,1,New Delhi,77.2066539,28.6779587,200,1,3.6,62
18430598,Nukkadwala,1,New Delhi,77.208147,28.680957,300,1,3.7,58
303082,Om Di Hatti,1,New Delhi,77.1987024,28.6812887,100,1,3.7,116
18445775,Orange Tree Cafe,1,New Delhi,0,0,600,2,3.5,21
309805,Rigo Noodles,1,New Delhi,77.20720008,28.68121151,500,2,3.5,133
302972,Sethi's The Cake Shop,1,New Delhi,77.206069,28.6778732,200,1,3.9,150
7667,Shake Square,1,New Delhi,77.2074165,28.6814952,400,1,3.6,261
307327,Sharma Kachoriwala,1,New Delhi,77.1992414,28.6822359,50,1,3.7,131
304461,Shawarma Wala,1,New Delhi,77.2075961,28.6808854,300,1,3.7,234
300854,Shree Rathnam,1,New Delhi,77.2030146,28.6802681,800,2,3.5,85
306402,Shri Bankey Bihari Brajwasi Rasgulle Wala,1,New Delhi,77.2006788,28.6812987,150,1,3.5,36
18157402,Sid's Kitchen,1,New Delhi,77.20699288,28.68162389,500,2,3.8,115
2272,Subway,1,New Delhi,77.208225,28.6796019,500,2,3.5,143
18261675,Sweet Life By Henna,1,New Delhi,77.1934017,28.6709291,400,1,3.5,47
18458347,The Midnight Heroes,1,New Delhi,77.20392846,28.68086237,950,2,3.8,41
307415,Urban Hub,1,New Delhi,77.2012628,28.6835489,1900,3,3.6,346
8985,Vaishno Chat Bhandar,1,New Delhi,77.2033739,28.6825417,150,1,3.9,223
6667,Ved Dhaba,1,New Delhi,77.2054401,28.6777235,300,1,3.5,97
18294234,Veg Ex,1,New Delhi,77.173372,28.720838,500,2,3.6,24
18458013,Wokin Street,1,New Delhi,77.2083451,28.6801444,300,1,3.6,25
18218265,Yadav Namkeens & Bakers,1,New Delhi,77.2051282,28.6776821,100,1,3.5,15
18460325,Javed Chicken Corner,1,New Delhi,77.2079014,28.6766471,400,1,0,0
18458658,Kamal Chicken,1,New Delhi,77.196097,28.6689477,500,2,0,0
18458655,Singh Chinese Fast Food,1,New Delhi,77.1991559,28.6675893,200,1,0,0
4227,Chill'm Bar & Cafe,1,New Delhi,77.2047215,28.6839245,600,2,4.2,300
18418240,Coffee & Cream,1,New Delhi,0,0,400,1,4,108
5083,Chawla Di Hutti,1,New Delhi,77.07889594,28.51647834,700,2,3.1,59
302254,Sher 'A' Punjab Bhojnalya,1,New Delhi,77.0784756,28.5161533,600,2,3.3,36
300973,Guru Rakha,1,New Delhi,77.14673806,28.66228784,600,2,3.1,62
307069,Shudh Vaishno Hotel,1,New Delhi,77.14636557,28.66223077,450,1,3.4,44
305289,Kumar Samose Wala,1,New Delhi,77.14383926,28.66439777,100,1,4.1,187
18376493,Amigo's Deli,1,New Delhi,77.29406979,28.65678454,350,1,3.2,11
307989,Ananda Food Express,1,New Delhi,77.29405772,28.65676424,450,1,3.2,27
310899,Green Chick Chop,1,New Delhi,77.3054936,28.6511682,350,1,3.4,33
18322591,Khana Vaana,1,New Delhi,77.3027743,28.6534064,300,1,3.4,32
18486915,Momoholic,1,New Delhi,0,0,200,1,3.3,11
302488,Nazeer Foods,1,New Delhi,77.3050378,28.6515495,550,2,3.3,87
3173,Pind Balluchi,1,New Delhi,77.3047359,28.649656,850,2,2.6,192
313413,Rumours,1,New Delhi,77.3024918,28.6475149,1000,3,3.4,232
307818,Spice Grill,1,New Delhi,77.3070793,28.6520694,1300,3,3.2,177
310332,Utopia,1,New Delhi,77.303195,28.6486474,1500,3,3.2,286
2295,Aroma Rest O Bar,1,New Delhi,77.302196,28.6484654,800,2,3.6,306
18361742,Cafe Shloka,1,New Delhi,77.3090365,28.6537039,1000,3,3.5,63
303578,Chawla's Tandoori Junction,1,New Delhi,77.3031754,28.6479181,800,2,3.5,159
18429394,Desi Villa,1,New Delhi,77.304534,28.6601143,800,2,3.7,28
6705,Kanwarji's,1,New Delhi,77.3051329,28.6509065,400,1,3.5,40
18250020,Palomino,1,New Delhi,77.3079592,28.6528252,1600,3,3.7,213
18235498,Raasa The Luxuriate Fine Dine,1,New Delhi,77.3094489,28.654069,1150,3,3.7,160
300910,Shiv Tikki Wala,1,New Delhi,77.3023084,28.6492275,250,1,3.8,300
18317477,The Barbeque Company,1,New Delhi,77.3011095,28.6461321,1300,3,3.8,248
308638,The Wrap Factory,1,New Delhi,77.3062599,28.6594593,250,1,3.6,109
1270,Urban Punjab,1,New Delhi,77.3029072,28.6480355,750,2,3.5,132
18268715,Classic,1,New Delhi,77.3023672,28.6484283,250,1,4,95
312518,Goosebumps,1,New Delhi,77.3020809,28.6467421,300,1,4,292
304028,Adyar Ananda Bhavan,1,New Delhi,77.1952884,28.646476,500,2,2.8,39
7422,Amma Mess,1,New Delhi,77.1919642,28.6470539,250,1,3.4,68
306096,Amritsari Chaap Corner,1,New Delhi,77.18920413,28.65456149,200,1,2.9,92
7450,Aroma Spice,1,New Delhi,77.18937848,28.64779259,800,2,3.4,51
306106,Boheme Cafe Bar,1,New Delhi,77.1872922,28.6458903,1100,3,3.2,142
303963,Cafe Coffee Day,1,New Delhi,77.1968947,28.64590801,450,1,2.6,21
18124379,Chinese King,1,New Delhi,77.1875617,28.6457369,450,1,2.5,71
310758,Chopsuey,1,New Delhi,77.1889094,28.6576903,600,2,3.2,71
309606,Chowringhee,1,New Delhi,77.1868879,28.6458068,600,2,3.4,122
2408,Crossroad Bar and Restaurant,1,New Delhi,77.1899106,28.6448625,700,2,3,39
309560,Domino's Pizza,1,New Delhi,77.19380312,28.65824145,700,2,3.4,43
306405,Giani's,1,New Delhi,77.1892688,28.6467961,400,1,3.4,38
5529,Giani,1,New Delhi,77.19036754,28.65432847,400,1,2.7,39
9459,Gulnar Bar Be Que,1,New Delhi,77.1838779,28.6455636,700,2,3.1,73
300359,Kwality Bengali Sweets,1,New Delhi,77.20330585,28.65947151,200,1,2.9,10
18128869,Little Chef,1,New Delhi,77.18858656,28.64356644,500,2,2.7,32
9011,M J Dosa Corner,1,New Delhi,77.1870226,28.6457749,150,1,2.9,36
5507,Moolchand's,1,New Delhi,77.19397243,28.65203681,450,1,3.3,36
303704,New Angaar Hyderabadi,1,New Delhi,77.18398858,28.64837929,750,2,3.1,134
1924,New Frontier Hotel,1,New Delhi,77.1912316,28.649189,350,1,3.3,55
300257,Oberoi Biryani,1,New Delhi,77.19076987,28.64568939,600,2,2.9,90
7534,Om Ji Om,1,New Delhi,77.19484482,28.65377446,500,2,3.2,60
1925,Om Saravana Bhavan,1,New Delhi,77.1877414,28.6464708,400,1,2.7,47
311719,Pindi Meat,1,New Delhi,77.1962767,28.6494371,300,1,3.4,43
1926,Punjab Sweet Corner,1,New Delhi,77.1894036,28.6462267,350,1,3.3,236
306392,R1 Lounge,1,New Delhi,77.18532767,28.64555639,1100,3,2.6,31
306338,R1 Take Away,1,New Delhi,77.18557075,28.64546136,700,2,2.5,38
1905,Raffles,1,New Delhi,77.1904368,28.6478036,800,2,3.1,123
300350,Raj Sweets,1,New Delhi,77.20225945,28.65795725,150,1,2.8,9
7424,Ramas Cafe,1,New Delhi,77.1919134,28.6473123,350,1,3.3,70
1906,Sandoz,1,New Delhi,77.1924134,28.6484406,550,2,3.4,114
1908,Sandoz,1,New Delhi,77.19053082,28.65404367,550,2,2.7,56
1618,Shudh,1,New Delhi,77.190378,28.645475,600,2,3.1,247
309064,Southy,1,New Delhi,77.1888196,28.6434385,450,1,3.1,90
1931,Spicy by Nature,1,New Delhi,77.18850777,28.64772433,900,2,2.7,84
18277018,Spicy N Karara,1,New Delhi,77.1892688,28.6467961,650,2,3.3,93
18425764,Spooky Sky,1,New Delhi,77.19650377,28.64966566,650,2,3.4,44
1933,Sri Krishna Udupi,1,New Delhi,77.1882805,28.6471494,400,1,3,27
2411,Tempting Restaurant,1,New Delhi,77.1886399,28.6470942,750,2,2.7,68
18377922,The Smokin' Grill by The Flashback,1,New Delhi,77.18888596,28.64335635,400,1,3.3,23
18138437,Three Tuns,1,New Delhi,77.19822,28.6488288,1400,3,3.2,30
4655,Wah Ji Wah,1,New Delhi,77.19013385,28.65432818,500,2,2.5,69
18289258,Wow! Momo,1,New Delhi,77.1923236,28.6504028,350,1,2.6,41
18198463,Wrap & Roll,1,New Delhi,77.18873441,28.6436297,400,1,3.4,36
300347,Anjlika Pastry Shop,1,New Delhi,77.1904368,28.6478036,400,1,3.6,179
18423807,Bakeology,1,New Delhi,0,0,450,1,3.5,22
300661,Changezi Chicken,1,New Delhi,77.20037386,28.65492631,650,2,3.7,456
18349796,Chargrill Resto Bar,1,New Delhi,77.18920581,28.64902483,900,2,3.6,43
306643,Chowringhee,1,New Delhi,77.19041716,28.64350406,200,1,3.7,120
305758,Glenz Cafe N Bakers,1,New Delhi,77.18855,28.6471752,700,2,3.8,230
18240475,Happy2Bake,1,New Delhi,77.18687464,28.64575501,300,1,3.5,26
18238241,Nazeer Foods,1,New Delhi,77.1941204,28.6521871,600,2,3.5,27
306071,Pakode Ki Dukaan,1,New Delhi,77.19434593,28.65306658,50,1,3.6,35
8864,Peshawari Chicken Corner,1,New Delhi,77.19039503,28.65448764,500,2,3.6,76
9643,Prem Dhaba,1,New Delhi,77.20031988,28.65494308,650,2,3.7,177
9016,Ravi Raj Di Kulfi,1,New Delhi,77.1901673,28.649659,150,1,3.6,99
300594,Shawarma King's,1,New Delhi,77.18897313,28.64337636,250,1,3.7,136
8872,Shri Rama Restaurant,1,New Delhi,77.18914345,28.65951887,600,2,3.5,72
2407,Sri Balaji,1,New Delhi,77.1907064,28.6455898,600,2,3.5,88
7526,Standard Burfee,1,New Delhi,77.1928736,28.6507302,200,1,3.8,100
306403,Subway,1,New Delhi,77.1892688,28.6467961,500,2,3.6,118
1301,Suruchi,1,New Delhi,77.188527,28.647073,700,2,3.8,603
1904,Tera Hotel,1,New Delhi,77.1911718,28.6491762,350,1,3.5,149
18322672,The Diet Kitchen,1,New Delhi,77.19195507,28.65337815,700,2,3.7,39
5560,The Spot,1,New Delhi,77.191827,28.65317426,350,1,3.5,109
307332,Wrapss,1,New Delhi,77.1905267,28.6435122,350,1,3.5,214
311755,Wrapss,1,New Delhi,77.18890373,28.64338136,350,1,3.5,64
18396684,Al Naseem Foods Shawarma,1,New Delhi,77.2,28.66,200,1,0,0
18453049,Ganpati Bhoj,1,New Delhi,77.20509924,28.66188863,350,1,0,1
312000,Pandit Dhaba,1,New Delhi,77.2032841,28.6585277,300,1,0,0
18203154,Red Chili Potato,1,New Delhi,77.2027979,28.65867981,150,1,0,0
305360,Cafe Coffee Day,1,New Delhi,77.18823351,28.64438885,450,1,2.3,32
1923,Jade Garden,1,New Delhi,77.18952768,28.64877767,1000,3,2.4,52
8933,Art of Spices,1,New Delhi,77.19061162,28.64349552,500,2,4,841
312003,Sindhi Corner,1,New Delhi,77.19055898,28.65467653,200,1,4,74
18446504,The Feast House,1,New Delhi,77.18803234,28.64370267,1050,3,4.3,142
3541,Zaffran,1,New Delhi,77.2329263,28.556869,2000,4,4.5,524
189,McDonald's,1,New Delhi,77.2293337,28.6676442,500,2,3.3,132
18322651,Captain Grub,1,New Delhi,77.2263032,28.5997542,1000,3,3.1,18
5586,M:Eat by Blanco,1,New Delhi,77.2273577,28.6005258,300,1,3.3,29
303574,Omazoni,1,New Delhi,77.2252919,28.6004185,650,2,2.5,120
304628,Prabhu Chaat Bhandar,1,New Delhi,77.2276721,28.6095619,150,1,3.2,242
4624,Sugar & Spice - Le Marche,1,New Delhi,77.2270883,28.6003209,800,2,3.3,89
1614,Big Chill,1,New Delhi,77.2274475,28.6006239,1500,3,4.5,4986
8244,Big Chill,1,New Delhi,77.2275373,28.6005429,1500,3,4.6,1569
3406,Amici Cafe,1,New Delhi,77.2272679,28.6008757,1200,3,3.8,863
309576,Azam's Mughlai,1,New Delhi,77.2260623,28.5999361,600,2,3.9,157
4741,Boombox Cafe,1,New Delhi,77.2261003,28.5999579,2000,4,3.6,1428
310674,Cafe Illuminatii,1,New Delhi,77.2269086,28.5999453,2500,4,3.6,300
1901,Cafe Turtle,1,New Delhi,77.2270883,28.600052,1000,3,3.6,574
813,China Fare,1,New Delhi,77.2276954,28.5999935,1000,3,3.7,243
304989,Chokola,1,New Delhi,77.2265943,28.5997809,700,2,3.8,391
300642,Cravings By Arshi Dhupia,1,New Delhi,77.2279864,28.6025572,800,2,3.6,29
307284,Harry's Bar + Cafe,1,New Delhi,77.2267949,28.6001414,1700,3,3.7,395
844,Khan Chacha,1,New Delhi,77.2273128,28.6007455,650,2,3.7,2860
308337,La Bodega,1,New Delhi,77.2275373,28.6003637,1700,3,3.6,505
307822,La Vie,1,New Delhi,77.227379,28.6007115,1400,3,3.9,454
3425,Latitude 28,1,New Delhi,77.2264353,28.5996365,2000,4,3.8,203
6271,Laziz Kabab (Subhash Restaurant),1,New Delhi,77.2259206,28.6006577,400,1,3.7,79
312710,Mr. Choy,1,New Delhi,77.2268188,28.5997575,1200,3,3.9,287
18255125,Public Affair,1,New Delhi,77.2265943,28.5997809,2100,4,3.8,199
18285728,Qureshi Kabab,1,New Delhi,77.2280043,28.602474,450,1,3.5,17
305686,Side Wok,1,New Delhi,77.2269984,28.5999538,2000,4,3.9,372
154,Subway,1,New Delhi,77.2260104,28.5998597,500,2,3.7,188
18361747,t Lounge by Dilmah,1,New Delhi,77.2271332,28.6010869,800,2,3.6,34
9618,The Blue Door Cafe,1,New Delhi,77.2269577,28.5999548,1700,3,3.7,774
307370,The Coffee Bean & Tea Leaf,1,New Delhi,77.2269984,28.6000435,700,2,3.8,256
307802,Town Hall,1,New Delhi,77.2270521,28.6000351,2500,4,3.8,1186
307799,Wok  In The Clouds,1,New Delhi,77.2275373,28.6005429,2000,4,3.8,669
18486842,Cafe Coffee Day,1,New Delhi,77.2273075,28.6002736,450,1,0,2
18419910,Civil House,1,New Delhi,77.2273577,28.6002569,1700,3,4.2,113
4296,L'Opera,1,New Delhi,77.2261901,28.5997872,400,1,4,518
2632,Mamagoto,1,New Delhi,77.2275373,28.6005429,1600,3,4.1,1330
7227,Out Of The Box,1,New Delhi,77.2261901,28.5998768,1550,3,4,1203
18221038,Parallel,1,New Delhi,77.2265493,28.5997318,2000,4,4,79
313299,Perch Wine & Coffee Bar,1,New Delhi,77.2261901,28.5998768,2000,4,4.2,551
300656,Smoke House Deli,1,New Delhi,77.2269984,28.6000435,1650,3,4,1093
313207,Smokey's BBQ and Grill,1,New Delhi,77.2274475,28.6007136,2100,4,4.2,578
309788,SodaBottleOpenerWala,1,New Delhi,77.2262463,28.6000106,1300,3,4.2,1914
18082237,The Artful Baker,1,New Delhi,77.2266392,28.5997404,600,2,4,220
311531,The Big Chill Cakery,1,New Delhi,77.2257861,28.5998374,700,2,4.4,912
18273615,The Chatter House,1,New Delhi,77.2270883,28.6001416,1800,3,4.2,436
17953908,Amaze Dining,1,New Delhi,77.1438291,28.6501384,1100,3,3.1,10
305722,Amritsari Naan & Kulcha,1,New Delhi,77.1391671,28.6461556,250,1,3.1,12
18430600,Bangla Sweets,1,New Delhi,77.1380354,28.6550605,450,1,3.3,13
18441800,Bj's Lounge & Cafe,1,New Delhi,77.136989,28.655071,700,2,3,11
18337965,BTW,1,New Delhi,77.1371133,28.6542971,400,1,3.2,19
300452,Cabana's Kabab & Curry's,1,New Delhi,77.1466722,28.653603,450,1,3.3,73
5590,Cafe Coffee Day,1,New Delhi,77.1358371,28.6543213,450,1,3.2,23
18070502,Chaap Point,1,New Delhi,77.1316231,28.6491551,150,1,3.2,11
312098,Chicken Chilli Corner,1,New Delhi,77.130681,28.6489905,500,2,3.1,10
303635,Chinese Dragon,1,New Delhi,77.1406718,28.6560415,550,2,2.6,49
302456,Copper Restro Bar,1,New Delhi,77.1423902,28.6529002,1200,3,2.8,15
9549,Corner Sweets,1,New Delhi,77.1330407,28.6493759,200,1,3.2,100
306488,D'Casa,1,New Delhi,77.1379553,28.6554914,1100,3,2.7,63
302142,Delhi 15,1,New Delhi,77.1407751,28.6556035,800,2,2.7,45
18350118,Dialogue Lounge & Cafí©,1,New Delhi,77.1373231,28.6545957,750,2,3,4
7396,Domino's Pizza,1,New Delhi,77.1374776,28.6546527,700,2,3.3,57
18435836,Flavours From Heaven,1,New Delhi,77.136123,28.6541881,650,2,3.3,12
18277180,Flavours Of Biryani,1,New Delhi,77.1312221,28.6474775,400,1,3.3,35
18366018,Flirty Momo's,1,New Delhi,77.1306854,28.6489945,350,1,3,6
308555,Gedi Grill,1,New Delhi,77.14861963,28.65784633,700,2,3.4,143
306662,Green Chick Chop,1,New Delhi,77.1321064,28.6497956,350,1,2.7,23
310253,Indian Bites,1,New Delhi,77.1501141,28.6563972,550,2,2.7,41
5664,Karan's Vaishno Dhaba,1,New Delhi,77.1311592,28.6489052,300,1,3.2,29
18460329,Le Swaadik,1,New Delhi,77.1313623,28.648918,500,2,3.3,13
18360284,Let's Meet Up,1,New Delhi,77.14399081,28.64679749,350,1,3.2,16
9552,Madan's Kabab Centre,1,New Delhi,77.1312308,28.648963,600,2,3.2,31
308156,Midnight Fries,1,New Delhi,77.1438903,28.6521954,550,2,2.7,46
308189,Moradabadi Biryani,1,New Delhi,77.1306799,28.6489773,300,1,3.1,9
300448,Namdhari's Icecream & Bakers,1,New Delhi,77.1300673,28.6522005,300,1,2.8,23
311944,Pahariya Chicken Corner,1,New Delhi,77.1302026,28.6484901,400,1,3.1,7
9550,Pahariya Chicken,1,New Delhi,77.1306672,28.6489962,450,1,2.7,15
18198179,Pappi Machhi Wala,1,New Delhi,77.1299154,28.6522777,450,1,3.2,9
7400,Pizza Hut Delivery,1,New Delhi,77.1374915,28.6546474,800,2,2.6,67
309289,Polka Cakes & Coffee,1,New Delhi,77.1366651,28.650206,400,1,3.3,17
18365872,Punjabi Joint,1,New Delhi,77.1422056,28.6553478,600,2,2.8,4
9050,Rain Tree Grill,1,New Delhi,77.1384066,28.655369,1200,3,3.2,74
18366011,Resunga Food Corner,1,New Delhi,77.1317062,28.6494447,600,2,3,5
305720,Shri Ram Poori Wale,1,New Delhi,77.1407866,28.6570621,50,1,2.8,8
4036,Supa's Restaurant,1,New Delhi,77.142172,28.6506233,800,2,3.2,50
5658,Swad Fast Food,1,New Delhi,77.13043333,28.65249167,300,1,2.9,16
5659,Syall Kotian Da Dhaba,1,New Delhi,77.1313127,28.6489309,600,2,3,20
18265677,The Krib,1,New Delhi,77.1384406,28.6557286,2500,4,3.2,14
309998,Turtle Bay,1,New Delhi,77.1362569,28.6543517,1100,3,3.4,74
18201995,Yakooz,1,New Delhi,77.130674,28.6489739,550,2,3.1,20
306245,Above & Beyond,1,New Delhi,77.1375537,28.6546314,1200,3,3.5,133
306168,Bawa Chicken,1,New Delhi,77.1428519,28.6552663,650,2,3.5,98
18365996,Chatore,1,New Delhi,77.1438814,28.6521899,250,1,3.6,26
311448,Chocomore,1,New Delhi,0,0,500,2,3.7,68
303350,Clay 1 Grill,1,New Delhi,77.1394952,28.6555949,1000,3,3.6,283
18378056,Firangi Island,1,New Delhi,77.1519824,28.6575383,1200,3,3.5,21
9513,Jeet Chaat Bhandar,1,New Delhi,77.129287,28.6518949,150,1,3.5,23
18303704,Mr. Grill,1,New Delhi,77.1374755,28.6554434,600,2,3.6,55
308111,Tikka Junction,1,New Delhi,77.1409427,28.6559956,750,2,3.5,102
312922,Momos Hut & Chinese Food,1,New Delhi,77.1367382,28.6503488,500,2,2.4,20
3918,Wah Ji Wah,1,New Delhi,77.1284425,28.6517775,350,1,2.1,54
308784,Yo! China,1,New Delhi,77.1466423,28.6568197,800,2,2.4,39
2316,Aapki Apni Rasoi,1,New Delhi,77.2862616,28.661112,200,1,2.9,6
2315,Aapki Rasoi,1,New Delhi,77.2861883,28.6611167,250,1,3,15
313307,Advance Bakery,1,New Delhi,0,0,200,1,2.9,7
301208,Apni Rasoi,1,New Delhi,77.284295,28.66551167,300,1,2.9,16
18386203,Bakeyard,1,New Delhi,0,0,300,1,3,6
18258507,Bharat Chicken Inn Foods,1,New Delhi,77.27581099,28.65854624,400,1,2.9,9
313091,Bobby Veg Corner,1,New Delhi,77.24231,28.57606,350,1,2.9,5
313381,Brunch Point,1,New Delhi,77.2821,28.65905,150,1,2.9,4
301201,Bunty Dhaba,1,New Delhi,77.273111,28.6590466,500,2,2.5,50
309496,Chandni Chowk Ka Sonu Parathe Wala,1,New Delhi,77.2722581,28.658652,100,1,3.1,12
2297,Chankya,1,New Delhi,77.2815054,28.6593514,500,2,3.2,79
305003,Chaudhary Di Hatti,1,New Delhi,77.2814976,28.6602651,150,1,3.3,20
306310,Cook Du Kdu,1,New Delhi,77.2882675,28.65986279,650,2,3.2,52
18332058,Daawat Restaurant,1,New Delhi,77.280646,28.65981866,500,2,3.3,26
18128895,Delhi Dairy,1,New Delhi,0,0,350,1,3.2,11
312747,Domino's Pizza,1,New Delhi,77.2778171,28.6522731,700,2,2.9,13
6128,Domino's Pizza,1,New Delhi,77.2788164,28.66104399,700,2,3.1,75
304994,F 2 Pastry Shop,1,New Delhi,77.2812826,28.6602119,150,1,3.3,26
313132,Food Villa,1,New Delhi,77.27833997,28.65951181,700,2,2.9,10
18423095,Goosebumps,1,New Delhi,77.2779662,28.6523602,300,1,3.2,6
18378024,Gulab,1,New Delhi,77.2836334,28.6592567,500,2,3.3,12
313508,Health Buzzz,1,New Delhi,77.285347,28.65975,350,1,3.1,22
301213,Jain Dhaba,1,New Delhi,77.2723274,28.6589025,400,1,3.2,30
8293,Jeeta Kulfi Walle,1,New Delhi,77.279894,28.6596933,100,1,3.3,12
309495,Kamal Meat House,1,New Delhi,77.2725723,28.6577411,400,1,2.6,15
305565,Katyani Rasoi,1,New Delhi,77.2767835,28.652309,300,1,3.2,10
309489,Magic Masala,1,New Delhi,77.2819196,28.6593873,400,1,3,11
3772,Masala Magic,1,New Delhi,77.2815369,28.6592597,400,1,3,16
301204,Mother Sweets,1,New Delhi,77.2843782,28.6579219,100,1,3.4,15
18421495,Panj Taara,1,New Delhi,77.2805179,28.6573761,600,2,3.1,8
306656,Prince Fried N Grilled Chicken,1,New Delhi,77.2776449,28.652892,450,1,2.7,18
18126085,Punjabi's Veg Grill,1,New Delhi,77.2829867,28.6598057,400,1,3.1,10
308942,Raja Chat Corner,1,New Delhi,77.2836092,28.6592244,100,1,3.3,20
309254,Rajshree,1,New Delhi,77.2806076,28.6573846,550,2,3.3,16
301417,Sachdeva Chicken Corner,1,New Delhi,77.2750291,28.6583725,500,2,3.4,39
301203,Shree Rathnam,1,New Delhi,77.2814156,28.6602389,800,2,2.9,66
18014143,Sialkot,1,New Delhi,77.2781836,28.6515992,250,1,3.1,7
309793,Singh-O-Singh Kebabs,1,New Delhi,77.28203908,28.65563419,500,2,3.1,54
6131,Super Snacks,1,New Delhi,77.2794854,28.6595627,500,2,3.1,44
309498,Tandoori Night,1,New Delhi,77.27633871,28.6588784,600,2,3.1,15
1274,The Chaupal Bar And Restaurant,1,New Delhi,77.2833907,28.6598889,800,2,2.9,14
18431416,The Grill Point,1,New Delhi,0,0,350,1,3,4
309481,The Roll Hut,1,New Delhi,77.2738859,28.6580718,200,1,3.1,13
301207,Triveni,1,New Delhi,77.2731712,28.6565918,300,1,3.2,31
18409201,Gokul Foods,1,New Delhi,77.2780041,28.6519405,550,2,3.6,22
308938,Papa Pizza,1,New Delhi,77.2855453,28.6575847,450,1,3.5,21
18282453,Aalishaan,1,New Delhi,77.28353441,28.65124712,300,1,0,2
18434966,Amritsari Chaat Bhandar,1,New Delhi,0,0,200,1,0,1
18349764,Bansal Foods,1,New Delhi,0,0,600,2,0,0
18421474,Bhatia Chinese Food,1,New Delhi,77.2821467,28.6551369,200,1,0,0
18377904,Break Fast Junction,1,New Delhi,77.28215106,28.65558682,200,1,0,0
18421482,Breakfast Hut,1,New Delhi,77.2822453,28.6555214,200,1,0,0
18433869,Buddy 's. Pizza,1,New Delhi,77.2825524,28.660629,300,1,0,0
18376495,Chai Garam,1,New Delhi,77.28349753,28.65748122,150,1,0,0
309483,Deepu Fish & Chicken,1,New Delhi,77.2762894,28.6588582,500,2,0,2
18217428,deliKitchen,1,New Delhi,0,0,350,1,0,3
18323446,Dial A Cake,1,New Delhi,77.28099915,28.65655592,400,1,0,2
18423892,Fuel Diet Cafe,1,New Delhi,77.2842188,28.6576075,350,1,0,0
18432000,GO CHATZ With Breadz,1,New Delhi,77.2808326,28.6590094,250,1,0,1
18261956,Goldy Chat Bhandar,1,New Delhi,77.28,28.66,100,1,0,0
18378017,Green Chick Chop,1,New Delhi,77.27822732,28.65948063,350,1,0,2
18126099,Hungry Heights,1,New Delhi,77.2815094,28.6602512,300,1,0,2
18423101,Kebabish,1,New Delhi,77.2777796,28.6525016,550,2,0,0
18376513,Khalsa Dhaba,1,New Delhi,77.2730949,28.6590094,350,1,0,0
18432218,Khanna's Hot Pizza,1,New Delhi,77.2829523,28.6597564,350,1,0,1
